# ENERGY SUPPLY GROUP 01,,,,
# 57.0 m² of solar panels on the roof of an apartment block in Eindhoven.,,,,
#,,,,
# time [s], power [kW],,Energy produced in kWh,Total kWh
12312000,9.226136,,2.306534,
12312900,9.152663,,2.28816575,
12313800,9.058198,,2.2645495,
12314700,8.963732,,2.240933,
12315600,8.806289,,2.20157225,
12316500,8.617358,,2.1543395,
12317400,8.407435,,2.10185875,
12318300,8.187015,,2.04675375,
12319200,7.924611,,1.98115275,
12320100,7.630718,,1.9076795,
12321000,7.305337,,1.82633425,
12321900,6.990451,,1.74761275,
12322800,6.633582,,1.6583955,
12323700,6.255719,,1.56392975,
12324600,5.867361,,1.46684025,
12325500,5.45801,,1.3645025,
12326400,5.027667,,1.25691675,
12327300,4.60782,,1.151955,
12328200,4.177477,,1.04436925,
12329100,3.736638,,0.9341595,
12330000,3.306295,,0.82657375,
12330900,2.865455,,0.71636375,
12331800,2.445608,,0.611402,
12332700,2.036258,,0.5090645,
12333600,1.637403,,0.40935075,
12334500,1.270037,,0.31750925,
12335400,0.923663,,0.23091575,
12336300,0.608778,,0.1521945,
12337200,0.346374,,0.0865935,
12338100,0.157443,,0.03936075,
12339000,0,,0,
12339900,0,,0,
12340800,0,,0,
12341700,0,,0,
12342600,0,,0,
12343500,0,,0,
12344400,0,,0,
12345300,0,,0,
12346200,0,,0,
12347100,0,,0,
12348000,0,,0,
12348900,0,,0,
12349800,0,,0,
12350700,0,,0,
12351600,0,,0,
12352500,0,,0,
12353400,0,,0,
12354300,0,,0,
12355200,0,,0,
12356100,0,,0,
12357000,0,,0,
12357900,0,,0,
12358800,0,,0,
12359700,0,,0,
12360600,0,,0,
12361500,0,,0,
12362400,0,,0,
12363300,0,,0,
12364200,0,,0,
12365100,0,,0,
12366000,0,,0,
12366900,0,,0,
12367800,0,,0,
12368700,0,,0,
12369600,0.167939,,0.04198475,
12370500,0.377862,,0.0944655,
12371400,0.62977,,0.1574425,
12372300,0.923663,,0.23091575,
12373200,1.249045,,0.31226125,
12374100,1.605915,,0.40147875,
12375000,1.983777,,0.49594425,
12375900,2.361639,,0.59040975,
12376800,2.760494,,0.6901235,
12377700,3.169844,,0.792461,
12378600,3.579195,,0.89479875,
12379500,4.009538,,1.0023845,
12380400,4.418889,,1.10472225,
12381300,4.817744,,1.204436,
12382200,5.216598,,1.3041495,
12383100,5.615453,,1.40386325,
12384000,5.972323,,1.49308075,
12384900,6.329193,,1.58229825,
12385800,6.66507,,1.6662675,
12386700,7.02194,,1.755485,
12387600,7.326329,,1.83158225,
12388500,7.59923,,1.8998075,
12389400,7.851138,,1.9627845,
12390300,8.113542,,2.0283855,
12391200,8.323465,,2.08086625,
12392100,8.5019,,2.125475,
12393000,8.669839,,2.16745975,
12393900,8.816786,,2.2041965,
12394800,8.900755,,2.22518875,
12395700,8.953236,,2.238309,
12396600,8.984724,,2.246181,
12397500,9.047701,,2.26192525,
12398400,9.005717,,2.25142925,
12399300,8.94274,,2.235685,
12400200,8.848274,,2.2120685,
12401100,8.753809,,2.18845225,
12402000,8.596366,,2.1490915,
12402900,8.407435,,2.10185875,
12403800,8.197511,,2.04937775,
12404700,7.998084,,1.999521,
12405600,7.756672,,1.939168,
12406500,7.462779,,1.86569475,
12407400,7.15839,,1.7895975,
12408300,6.833009,,1.70825225,
12409200,6.486635,,1.62165875,
12410100,6.129765,,1.53244125,
12411000,5.741407,,1.43535175,
12411900,5.405529,,1.35138225,
12412800,4.996179,,1.24904475,
12413700,4.576332,,1.144083,
12414600,4.156485,,1.03912125,
12415500,3.75763,,0.9394075,
12416400,3.337783,,0.83444575,
12417300,2.917936,,0.729484,
12418200,2.498089,,0.62452225,
12419100,2.109731,,0.52743275,
12420000,1.721372,,0.430343,
12420900,1.34351,,0.3358775,
12421800,0.997136,,0.249284,
12422700,0.682251,,0.17056275,
12423600,0.409351,,0.10233775,
12424500,0.199427,,0.04985675,
12425400,0,,0,
12426300,0,,0,
12427200,0,,0,
12428100,0,,0,
12429000,0,,0,
12429900,0,,0,
12430800,0,,0,
12431700,0,,0,
12432600,0,,0,
12433500,0,,0,
12434400,0,,0,
12435300,0,,0,
12436200,0,,0,
12437100,0,,0,
12438000,0,,0,
12438900,0,,0,
12439800,0,,0,
12440700,0,,0,
12441600,0,,0,
12442500,0,,0,
12443400,0,,0,
12444300,0,,0,
12445200,0,,0,
12446100,0,,0,
12447000,0,,0,
12447900,0,,0,
12448800,0,,0,
12449700,0,,0,
12450600,0,,0,
12451500,0,,0,
12452400,0,,0,
12453300,0,,0,
12454200,0,,0,
12455100,0,,0,
12456000,0.262404,,0.065601,
12456900,0.49332,,0.12333,
12457800,0.776717,,0.19417925,
12458700,1.102098,,0.2755245,
12459600,1.458968,,0.364742,
12460500,1.83683,,0.4592075,
12461400,2.235685,,0.55892125,
12462300,2.645036,,0.661259,
12463200,3.054386,,0.7635965,
12464100,3.474233,,0.86855825,
12465000,3.904576,,0.976144,
12465900,4.324423,,1.08110575,
12466800,4.733774,,1.1834435,
12467700,5.143125,,1.28578125,
12468600,5.552476,,1.388119,
12469500,5.919842,,1.4799605,
12470400,6.297704,,1.574426,
12471300,6.66507,,1.6662675,
12472200,7.011444,,1.752861,
12473100,7.326329,,1.83158225,
12474000,7.620222,,1.9050555,
12474900,7.893122,,1.9732805,
12475800,8.155527,,2.03888175,
12476700,8.396939,,2.09923475,
12477600,8.596366,,2.1490915,
12478500,8.774801,,2.19370025,
12479400,8.921747,,2.23043675,
12480300,9.047701,,2.26192525,
12481200,9.131671,,2.28291775,
12482100,9.194648,,2.298662,
12483000,9.21564,,2.30391,
12483900,9.068694,,2.2671735,
12484800,9.037205,,2.25930125,
12485700,8.963732,,2.240933,
12486600,8.869266,,2.2173165,
12487500,8.732816,,2.183204,
12488400,8.575374,,2.1438435,
12489300,8.396939,,2.09923475,
12490200,8.176519,,2.04412975,
12491100,7.935107,,1.98377675,
12492000,7.672703,,1.91817575,
12492900,7.37881,,1.8447025,
12493800,7.074421,,1.76860525,
12494700,6.728047,,1.68201175,
12495600,6.381673,,1.59541825,
12496500,6.014307,,1.50357675,
12497400,5.636445,,1.40911125,
12498300,5.258583,,1.31464575,
12499200,4.859728,,1.214932,
12500100,4.450377,,1.11259425,
12501000,4.020034,,1.0050085,
12501900,3.631676,,0.907919,
12502800,3.232821,,0.80820525,
12503700,2.812974,,0.7032435,
12504600,2.41412,,0.60353,
12505500,2.025761,,0.50644025,
12506400,1.647899,,0.41197475,
12507300,1.291029,,0.32275725,
12508200,0.955152,,0.238788,
12509100,0.640267,,0.16006675,
12510000,0.388358,,0.0970895,
12510900,0.188931,,0.04723275,
12511800,0,,0,
12512700,0,,0,
12513600,0,,0,
12514500,0,,0,
12515400,0,,0,
12516300,0,,0,
12517200,0,,0,
12518100,0,,0,
12519000,0,,0,
12519900,0,,0,
12520800,0,,0,
12521700,0,,0,
12522600,0,,0,
12523500,0,,0,
12524400,0,,0,
12525300,0,,0,
12526200,0,,0,
12527100,0,,0,
12528000,0,,0,
12528900,0,,0,
12529800,0,,0,
12530700,0,,0,
12531600,0,,0,
12532500,0,,0,
12533400,0,,0,
12534300,0,,0,
12535200,0,,0,
12536100,0,,0,
12537000,0,,0,
12537900,0,,0,
12538800,0,,0,
12539700,0,,0,
12540600,0,,0,
12541500,0.094466,,0.0236165,
12542400,0.251908,,0.062977,
12543300,0.472328,,0.118082,
12544200,0.745228,,0.186307,
12545100,1.060114,,0.2650285,
12546000,1.395991,,0.34899775,
12546900,1.763357,,0.44083925,
12547800,2.151716,,0.537929,
12548700,2.55057,,0.6376425,
12549600,2.949425,,0.73735625,
12550500,3.369272,,0.842318,
12551400,3.768126,,0.9420315,
12552300,4.198469,,1.04961725,
12553200,4.60782,,1.151955,
12554100,5.006675,,1.25166875,
12555000,5.395033,,1.34875825,
12555900,5.793888,,1.448472,
12556800,6.161254,,1.5403135,
12557700,6.518124,,1.629531,
12558600,6.854001,,1.71350025,
12559500,7.231863,,1.80796575,
12560400,7.525756,,1.881439,
12561300,7.809153,,1.95228825,
12562200,8.071557,,2.01788925,
12563100,8.270985,,2.06774625,
12564000,8.470412,,2.117603,
12564900,8.648847,,2.16221175,
12565800,8.785297,,2.19632425,
12566700,8.890259,,2.22256475,
12567600,8.995221,,2.24880525,
12568500,9.047701,,2.26192525,
12569400,9.07919,,2.2697975,
12570300,9.089686,,2.2724215,
12571200,9.058198,,2.2645495,
12572100,8.984724,,2.246181,
12573000,8.890259,,2.22256475,
12573900,8.764305,,2.19107625,
12574800,8.606862,,2.1517155,
12575700,8.428427,,2.10710675,
12576600,8.197511,,2.04937775,
12577500,7.987588,,1.996897,
12578400,7.714687,,1.92867175,
12579300,7.431291,,1.85782275,
12580200,7.126902,,1.7817255,
12581100,6.812017,,1.70300425,
12582000,6.465643,,1.61641075,
12582900,6.098277,,1.52456925,
12583800,5.720414,,1.4301035,
12584700,5.353048,,1.338262,
12585600,4.933201,,1.23330025,
12586500,4.523851,,1.13096275,
12587400,4.104004,,1.026001,
12588300,3.694653,,0.92366325,
12589200,3.285302,,0.8213255,
12590100,2.865455,,0.71636375,
12591000,2.466601,,0.61665025,
12591900,2.067746,,0.5169365,
12592800,1.689884,,0.422471,
12593700,1.322518,,0.3306295,
12594600,0.98664,,0.24666,
12595500,0.682251,,0.17056275,
12596400,0.419847,,0.10496175,
12597300,0.209923,,0.05248075,
12598200,0,,0,
12599100,0,,0,
12600000,0,,0,
12600900,0,,0,
12601800,0,,0,
12602700,0,,0,
12603600,0,,0,
12604500,0,,0,
12605400,0,,0,
12606300,0,,0,
12607200,0,,0,
12608100,0,,0,
12609000,0,,0,
12609900,0,,0,
12610800,0,,0,
12611700,0,,0,
12612600,0,,0,
12613500,0,,0,
12614400,0,,0,
12615300,0,,0,
12616200,0,,0,
12617100,0,,0,
12618000,0,,0,
12618900,0,,0,
12619800,0,,0,
12620700,0,,0,
12621600,0,,0,
12622500,0,,0,
12623400,0,,0,
12624300,0,,0,
12625200,0,,0,
12626100,0,,0,
12627000,0,,0,
12627900,0.125954,,0.0314885,
12628800,0.293893,,0.07347325,
12629700,0.545801,,0.13645025,
12630600,0.839694,,0.2099235,
12631500,1.175571,,0.29389275,
12632400,1.553434,,0.3883585,
12633300,1.941792,,0.485448,
12634200,2.340647,,0.58516175,
12635100,2.791982,,0.6979955,
12636000,3.222325,,0.80558125,
12636900,3.652668,,0.913167,
12637800,4.083011,,1.02075275,
12638700,4.555339,,1.13883475,
12639600,4.985682,,1.2464205,
12640500,5.416025,,1.35400625,
12641400,5.825376,,1.456344,
12642300,6.234727,,1.55868175,
12643200,6.623085,,1.65577125,
12644100,6.990451,,1.74761275,
12645000,7.305337,,1.82633425,
12645900,7.641214,,1.9103035,
12646800,7.956099,,1.98902475,
12647700,8.239496,,2.059874,
12648600,8.470412,,2.117603,
12649500,8.701328,,2.175332,
12650400,8.911251,,2.22781275,
12651300,9.089686,,2.2724215,
12652200,9.21564,,2.30391,
12653100,9.320602,,2.3301505,
12654000,9.373083,,2.34327075,
12654900,9.446556,,2.361639,
12655800,9.467548,,2.366887,
12656700,9.373083,,2.34327075,
12657600,9.341594,,2.3353985,
12658500,9.257625,,2.31440625,
12659400,9.152663,,2.28816575,
12660300,8.963732,,2.240933,
12661200,8.806289,,2.20157225,
12662100,8.627854,,2.1569635,
12663000,8.386443,,2.09661075,
12663900,8.124038,,2.0310095,
12664800,7.840641,,1.96016025,
12665700,7.557245,,1.88931125,
12666600,7.252856,,1.813214,
12667500,6.874994,,1.7187485,
12668400,6.518124,,1.629531,
12669300,6.150758,,1.5376895,
12670200,5.762399,,1.44059975,
12671100,5.374041,,1.34351025,
12672000,4.975186,,1.2437965,
12672900,4.565835,,1.14145875,
12673800,4.156485,,1.03912125,
12674700,3.768126,,0.9420315,
12675600,3.337783,,0.83444575,
12676500,2.917936,,0.729484,
12677400,2.519082,,0.6297705,
12678300,2.141219,,0.53530475,
12679200,1.742365,,0.43559125,
12680100,1.374999,,0.34374975,
12681000,1.028625,,0.25715625,
12681900,0.71374,,0.178435,
12682800,0.451335,,0.11283375,
12683700,0.230916,,0.057729,
12684600,0,,0,
12685500,0,,0,
12686400,0,,0,
12687300,0,,0,
12688200,0,,0,
12689100,0,,0,
12690000,0,,0,
12690900,0,,0,
12691800,0,,0,
12692700,0,,0,
12693600,0,,0,
12694500,0,,0,
12695400,0,,0,
12696300,0,,0,
12697200,0,,0,
12698100,0,,0,
12699000,0,,0,
12699900,0,,0,
12700800,0,,0,
12701700,0,,0,
12702600,0,,0,
12703500,0,,0,
12704400,0,,0,
12705300,0,,0,
12706200,0,,0,
12707100,0,,0,
12708000,0,,0,
12708900,0,,0,
12709800,0,,0,
12710700,0,,0,
12711600,0,,0,
12712500,0,,0,
12713400,0,,0,
12714300,0.083969,,0.02099225,
12715200,0.230916,,0.057729,
12716100,0.451335,,0.11283375,
12717000,0.724236,,0.181059,
12717900,1.028625,,0.25715625,
12718800,1.374999,,0.34374975,
12719700,1.731869,,0.43296725,
12720600,2.109731,,0.52743275,
12721500,2.487593,,0.62189825,
12722400,2.90744,,0.72686,
12723300,3.316791,,0.82919775,
12724200,3.736638,,0.9341595,
12725100,4.145988,,1.036497,
12726000,4.565835,,1.14145875,
12726900,4.96469,,1.2411725,
12727800,5.342552,,1.335638,
12728700,5.762399,,1.44059975,
12729600,6.140261,,1.53506525,
12730500,6.518124,,1.629531,
12731400,6.854001,,1.71350025,
12732300,7.011444,,1.752861,
12733200,7.315833,,1.82895825,
12734100,7.588733,,1.89718325,
12735000,7.840641,,1.96016025,
12735900,8.082053,,2.02051325,
12736800,8.281481,,2.07037025,
12737700,8.44942,,2.112355,
12738600,8.596366,,2.1490915,
12739500,8.732816,,2.183204,
12740400,8.816786,,2.2041965,
12741300,8.879763,,2.21994075,
12742200,8.900755,,2.22518875,
12743100,8.932244,,2.233061,
12744000,8.890259,,2.22256475,
12744900,8.827282,,2.2068205,
12745800,8.732816,,2.183204,
12746700,8.659343,,2.16483575,
12747600,8.5019,,2.125475,
12748500,8.323465,,2.08086625,
12749400,8.113542,,2.0283855,
12750300,7.924611,,1.98115275,
12751200,7.672703,,1.91817575,
12752100,7.37881,,1.8447025,
12753000,7.074421,,1.76860525,
12753900,6.833009,,1.70825225,
12754800,6.486635,,1.62165875,
12755700,6.129765,,1.53244125,
12756600,5.730911,,1.43272775,
12757500,5.426522,,1.3566305,
12758400,5.027667,,1.25691675,
12759300,4.60782,,1.151955,
12760200,4.198469,,1.04961725,
12761100,3.841599,,0.96039975,
12762000,3.411256,,0.852814,
12762900,2.991409,,0.74785225,
12763800,2.582059,,0.64551475,
12764700,2.1937,,0.548425,
12765600,1.805342,,0.4513355,
12766500,1.42748,,0.35687,
12767400,1.081106,,0.2702765,
12768300,0.766221,,0.19155525,
12769200,0.482824,,0.120706,
12770100,0.251908,,0.062977,
12771000,0,,0,
12771900,0,,0,
12772800,0,,0,
12773700,0,,0,
12774600,0,,0,
12775500,0,,0,
12776400,0,,0,
12777300,0,,0,
12778200,0,,0,
12779100,0,,0,
12780000,0,,0,
12780900,0,,0,
12781800,0,,0,
12782700,0,,0,
12783600,0,,0,
12784500,0,,0,
12785400,0,,0,
12786300,0,,0,
12787200,0,,0,
12788100,0,,0,
12789000,0,,0,
12789900,0,,0,
12790800,0,,0,
12791700,0,,0,
12792600,0,,0,
12793500,0,,0,
12794400,0,,0,
12795300,0,,0,
12796200,0,,0,
12797100,0,,0,
12798000,0,,0,
12798900,0,,0,
12799800,0,,0,
12800700,0.146946,,0.0367365,
12801600,0.335878,,0.0839695,
12802500,0.587786,,0.1469465,
12803400,0.902671,,0.22566775,
12804300,1.249045,,0.31226125,
12805200,1.616411,,0.40410275,
12806100,2.015265,,0.50381625,
12807000,2.424616,,0.606154,
12807900,2.844463,,0.71111575,
12808800,3.274806,,0.8187015,
12809700,3.715645,,0.92891125,
12810600,4.145988,,1.036497,
12811500,4.576332,,1.144083,
12812400,5.006675,,1.25166875,
12813300,5.426522,,1.3566305,
12814200,5.846369,,1.46159225,
12815100,6.234727,,1.55868175,
12816000,6.591597,,1.64789925,
12816900,6.958963,,1.73974075,
12817800,7.315833,,1.82895825,
12818700,7.641214,,1.9103035,
12819600,7.945603,,1.98640075,
12820500,8.229,,2.05725,
12821400,8.491404,,2.122851,
12822300,8.72232,,2.18058,
12823200,8.921747,,2.23043675,
12824100,9.110678,,2.2776695,
12825000,9.257625,,2.31440625,
12825900,9.362587,,2.34064675,
12826800,9.457052,,2.364263,
12827700,9.509533,,2.37738325,
12828600,9.520029,,2.38000725,
12829500,9.488541,,2.37213525,
12830400,9.457052,,2.364263,
12831300,9.383579,,2.34589475,
12832200,9.289113,,2.32227825,
12833100,9.152663,,2.28816575,
12834000,8.995221,,2.24880525,
12834900,8.785297,,2.19632425,
12835800,8.575374,,2.1438435,
12836700,8.323465,,2.08086625,
12837600,8.061061,,2.01526525,
12838500,7.767168,,1.941792,
12839400,7.462779,,1.86569475,
12840300,7.116406,,1.7791015,
12841200,6.738543,,1.68463575,
12842100,6.371177,,1.59279425,
12843000,5.982819,,1.49570475,
12843900,5.573468,,1.393367,
12844800,5.164117,,1.29102925,
12845700,4.733774,,1.1834435,
12846600,4.313927,,1.07848175,
12847500,3.883584,,0.970896,
12848400,3.442745,,0.86068625,
12849300,3.022898,,0.7557245,
12850200,2.613547,,0.65338675,
12851100,2.162212,,0.540553,
12852000,1.773853,,0.44346325,
12852900,1.406487,,0.35162175,
12853800,1.049617,,0.26240425,
12854700,0.734732,,0.183683,
12855600,0.461832,,0.115458,
12856500,0.241412,,0.060353,
12857400,0.094466,,0.0236165,
12858300,0,,0,
12859200,0,,0,
12860100,0,,0,
12861000,0,,0,
12861900,0,,0,
12862800,0,,0,
12863700,0,,0,
12864600,0,,0,
12865500,0,,0,
12866400,0,,0,
12867300,0,,0,
12868200,0,,0,
12869100,0,,0,
12870000,0,,0,
12870900,0,,0,
12871800,0,,0,
12872700,0,,0,
12873600,0,,0,
12874500,0,,0,
12875400,0,,0,
12876300,0,,0,
12877200,0,,0,
12878100,0,,0,
12879000,0,,0,
12879900,0,,0,
12880800,0,,0,
12881700,0,,0,
12882600,0,,0,
12883500,0,,0,
12884400,0,,0,
12885300,0,,0,
12886200,0,,0,
12887100,0.13645,,0.0341125,
12888000,0.304389,,0.07609725,
12888900,0.545801,,0.13645025,
12889800,0.818702,,0.2046755,
12890700,1.133587,,0.28339675,
12891600,1.47996,,0.36999,
12892500,1.857823,,0.46445575,
12893400,2.246181,,0.56154525,
12894300,2.624043,,0.65601075,
12895200,3.022898,,0.7557245,
12896100,3.442745,,0.86068625,
12897000,3.852096,,0.963024,
12897900,4.240454,,1.0601135,
12898800,4.649805,,1.16245125,
12899700,5.048659,,1.26216475,
12900600,5.447514,,1.3618785,
12901500,5.81488,,1.45372,
12902400,6.192742,,1.5481855,
12903300,6.539116,,1.634779,
12904200,6.874994,,1.7187485,
12905100,7.179383,,1.79484575,
12906000,7.462779,,1.86569475,
12906900,7.73568,,1.93392,
12907800,7.987588,,1.996897,
12908700,8.218504,,2.054626,
12909600,8.417931,,2.10448275,
12910500,8.606862,,2.1517155,
12911400,8.753809,,2.18845225,
12912300,8.869266,,2.2173165,
12913200,8.963732,,2.240933,
12914100,9.016213,,2.25405325,
12915000,9.047701,,2.26192525,
12915900,9.037205,,2.25930125,
12916800,9.026709,,2.25667725,
12917700,8.963732,,2.240933,
12918600,8.869266,,2.2173165,
12919500,8.743312,,2.185828,
12920400,8.58587,,2.1464675,
12921300,8.428427,,2.10710675,
12922200,8.218504,,2.054626,
12923100,7.977092,,1.994273,
12924000,7.714687,,1.92867175,
12924900,7.452283,,1.86307075,
12925800,7.147894,,1.7869735,
12926700,6.822513,,1.70562825,
12927600,6.486635,,1.62165875,
12928500,6.129765,,1.53244125,
12929400,5.741407,,1.43535175,
12930300,5.395033,,1.34875825,
12931200,4.996179,,1.24904475,
12932100,4.586828,,1.146707,
12933000,4.177477,,1.04436925,
12933900,3.768126,,0.9420315,
12934800,3.358775,,0.83969375,
12935700,2.949425,,0.73735625,
12936600,2.540074,,0.6350185,
12937500,2.130723,,0.53268075,
12938400,1.742365,,0.43559125,
12939300,1.374999,,0.34374975,
12940200,1.049617,,0.26240425,
12941100,0.734732,,0.183683,
12942000,0.461832,,0.115458,
12942900,0.251908,,0.062977,
12943800,0.094466,,0.0236165,
12944700,0,,0,
12945600,0,,0,
12946500,0,,0,
12947400,0,,0,
12948300,0,,0,
12949200,0,,0,
12950100,0,,0,
12951000,0,,0,
12951900,0,,0,
12952800,0,,0,
12953700,0,,0,
12954600,0,,0,
12955500,0,,0,
12956400,0,,0,
12957300,0,,0,
12958200,0,,0,
12959100,0,,0,
12960000,0,,0,
12960900,0,,0,
12961800,0,,0,
12962700,0,,0,
12963600,0,,0,
12964500,0,,0,
12965400,0,,0,
12966300,0,,0,
12967200,0,,0,
12968100,0,,0,
12969000,0,,0,
12969900,0,,0,
12970800,0,,0,
12971700,0,,0,
12972600,0,,0,
12973500,0.115458,,0.0288645,
12974400,0.283397,,0.07084925,
12975300,0.503816,,0.125954,
12976200,0.776717,,0.19417925,
12977100,1.102098,,0.2755245,
12978000,1.437976,,0.359494,
12978900,1.805342,,0.4513355,
12979800,2.183204,,0.545801,
12980700,2.613547,,0.65338675,
12981600,3.012402,,0.7531005,
12982500,3.432249,,0.85806225,
12983400,3.852096,,0.963024,
12984300,4.303431,,1.07585775,
12985200,4.712782,,1.1781955,
12986100,5.132629,,1.28315725,
12987000,5.531483,,1.38287075,
12987900,5.940834,,1.4852085,
12988800,6.318696,,1.579674,
12989700,6.675566,,1.6688915,
12990600,7.02194,,1.755485,
12991500,7.336825,,1.83420625,
12992400,7.641214,,1.9103035,
12993300,7.924611,,1.98115275,
12994200,8.166023,,2.04150575,
12995100,8.417931,,2.10448275,
12996000,8.617358,,2.1543395,
12996900,8.795793,,2.19894825,
12997800,8.94274,,2.235685,
12998700,9.07919,,2.2697975,
12999600,9.163159,,2.29078975,
13000500,9.21564,,2.30391,
13001400,9.247129,,2.31178225,
13002300,9.173656,,2.293414,
13003200,9.152663,,2.28816575,
13004100,9.089686,,2.2724215,
13005000,8.995221,,2.24880525,
13005900,8.879763,,2.21994075,
13006800,8.732816,,2.183204,
13007700,8.543885,,2.13597125,
13008600,8.312969,,2.07824225,
13009500,8.082053,,2.02051325,
13010400,7.819649,,1.95491225,
13011300,7.536252,,1.884063,
13012200,7.231863,,1.80796575,
13013100,6.906482,,1.7266205,
13014000,6.560108,,1.640027,
13014900,6.203238,,1.5508095,
13015800,5.825376,,1.456344,
13016700,5.45801,,1.3645025,
13017600,5.048659,,1.26216475,
13018500,4.649805,,1.16245125,
13019400,4.229958,,1.0574895,
13020300,3.831103,,0.95777575,
13021200,3.411256,,0.852814,
13022100,3.001906,,0.7504765,
13023000,2.592555,,0.64813875,
13023900,2.204196,,0.551049,
13024800,1.815838,,0.4539595,
13025700,1.448472,,0.362118,
13026600,1.102098,,0.2755245,
13027500,0.787213,,0.19680325,
13028400,0.514312,,0.128578,
13029300,0.283397,,0.07084925,
13030200,0.115458,,0.0288645,
13031100,0,,0,
13032000,0,,0,
13032900,0,,0,
13033800,0,,0,
13034700,0,,0,
13035600,0,,0,
13036500,0,,0,
13037400,0,,0,
13038300,0,,0,
13039200,0,,0,
13040100,0,,0,
13041000,0,,0,
13041900,0,,0,
13042800,0,,0,
13043700,0,,0,
13044600,0,,0,
13045500,0,,0,
13046400,0,,0,
13047300,0,,0,
13048200,0,,0,
13049100,0,,0,
13050000,0,,0,
13050900,0,,0,
13051800,0,,0,
13052700,0,,0,
13053600,0,,0,
13054500,0,,0,
13055400,0,,0,
13056300,0,,0,
13057200,0,,0,
13058100,0,,0,
13059000,0,,0,
13059900,0.146946,,0.0367365,
13060800,0.325381,,0.08134525,
13061700,0.566793,,0.14169825,
13062600,0.860686,,0.2151715,
13063500,1.186068,,0.296517,
13064400,1.542937,,0.38573425,
13065300,1.910304,,0.477576,
13066200,2.309158,,0.5772895,
13067100,2.708013,,0.67700325,
13068000,3.12786,,0.781965,
13068900,3.547707,,0.88692675,
13069800,3.967554,,0.9918885,
13070700,4.376904,,1.094226,
13071600,4.786255,,1.19656375,
13072500,5.195606,,1.2989015,
13073400,5.59446,,1.398615,
13074300,5.972323,,1.49308075,
13075200,6.350185,,1.58754625,
13076100,6.707055,,1.67676375,
13077000,7.053428,,1.763357,
13077900,7.37881,,1.8447025,
13078800,7.683199,,1.92079975,
13079700,7.956099,,1.98902475,
13080600,8.218504,,2.054626,
13081500,8.438923,,2.10973075,
13082400,8.648847,,2.16221175,
13083300,8.827282,,2.2068205,
13084200,8.953236,,2.238309,
13085100,9.07919,,2.2697975,
13086000,9.152663,,2.28816575,
13086900,9.226136,,2.306534,
13087800,9.247129,,2.31178225,
13088700,9.226136,,2.306534,
13089600,9.194648,,2.298662,
13090500,9.110678,,2.2776695,
13091400,9.016213,,2.25405325,
13092300,8.900755,,2.22518875,
13093200,8.753809,,2.18845225,
13094100,8.564877,,2.14121925,
13095000,8.344458,,2.0861145,
13095900,8.103046,,2.0257615,
13096800,7.851138,,1.9627845,
13097700,7.567741,,1.89193525,
13098600,7.263352,,1.815838,
13099500,6.916978,,1.7292445,
13100400,6.570605,,1.64265125,
13101300,6.213735,,1.55343375,
13102200,5.846369,,1.46159225,
13103100,5.447514,,1.3618785,
13104000,5.059156,,1.264789,
13104900,4.649805,,1.16245125,
13105800,4.240454,,1.0601135,
13106700,3.810111,,0.95252775,
13107600,3.390264,,0.847566,
13108500,2.980913,,0.74522825,
13109400,2.571562,,0.6428905,
13110300,2.183204,,0.545801,
13111200,1.794846,,0.4487115,
13112100,1.42748,,0.35687,
13113000,1.091602,,0.2729005,
13113900,0.776717,,0.19417925,
13114800,0.503816,,0.125954,
13115700,0.272901,,0.06822525,
13116600,0.115458,,0.0288645,
13117500,0,,0,
13118400,0,,0,
13119300,0,,0,
13120200,0,,0,
13121100,0,,0,
13122000,0,,0,
13122900,0,,0,
13123800,0,,0,
13124700,0,,0,
13125600,0,,0,
13126500,0,,0,
13127400,0,,0,
13128300,0,,0,
13129200,0,,0,
13130100,0,,0,
13131000,0,,0,
13131900,0,,0,
13132800,0,,0,
13133700,0,,0,
13134600,0,,0,
13135500,0,,0,
13136400,0,,0,
13137300,0,,0,
13138200,0,,0,
13139100,0,,0,
13140000,0,,0,
13140900,0,,0,
13141800,0,,0,
13142700,0,,0,
13143600,0,,0,
13144500,0,,0,
13145400,0,,0,
13146300,0.146946,,0.0367365,
13147200,0.325381,,0.08134525,
13148100,0.566793,,0.14169825,
13149000,0.860686,,0.2151715,
13149900,1.196564,,0.299141,
13150800,1.553434,,0.3883585,
13151700,1.931296,,0.482824,
13152600,2.33015,,0.5825375,
13153500,2.749997,,0.68749925,
13154400,3.159348,,0.789837,
13155300,3.579195,,0.89479875,
13156200,3.999042,,0.9997605,
13157100,4.418889,,1.10472225,
13158000,4.838736,,1.209684,
13158900,5.227094,,1.3067735,
13159800,5.625949,,1.40648725,
13160700,6.024804,,1.506201,
13161600,6.402666,,1.6006665,
13162500,6.759536,,1.689884,
13163400,7.105909,,1.77647725,
13164300,7.399802,,1.8499505,
13165200,7.704191,,1.92604775,
13166100,7.987588,,1.996897,
13167000,8.239496,,2.059874,
13167900,8.470412,,2.117603,
13168800,8.680335,,2.17008375,
13169700,8.848274,,2.2120685,
13170600,8.995221,,2.24880525,
13171500,9.121175,,2.28029375,
13172400,9.205144,,2.301286,
13173300,9.236633,,2.30915825,
13174200,9.268121,,2.31703025,
13175100,9.268121,,2.31703025,
13176000,9.236633,,2.30915825,
13176900,9.173656,,2.293414,
